relative_path,gesture,capture_mode,start_state,target_state,user_id,session_id,device_id,timestamp,wearing_state,recording_id,sample_count,clip_duration_ms,pre_roll_ms,device_sampling_rate_hz,imu_sampling_rate_hz,quality_status,quality_reasons,source_origin
WRIST_CW/20260315T192008__u-demo_user__s-s2__d-armband01__w-normal__seg-004.csv,WRIST_CW,event_onset,RELAX,WRIST_CW,demo_user,s2,armband01,20260315T192008,normal,20260315T192008__u-demo_user__s-s2__d-armband01__w-normal__seg-004,1500,3000,500,500,50,warn,channel_anomaly|clipped|low_energy|static,armband_stream_auto_slice
WRIST_CW/20260315T192008__u-demo_user__s-s2__d-armband01__w-normal__seg-005.csv,WRIST_CW,event_onset,RELAX,WRIST_CW,demo_user,s2,armband01,20260315T192008,normal,20260315T192008__u-demo_user__s-s2__d-armband01__w-normal__seg-005,1500,3000,500,500,50,warn,low_energy|static,armband_stream_auto_slice
WRIST_CW/20260315T192008__u-demo_user__s-s2__d-armband01__w-normal__seg-006.csv,WRIST_CW,event_onset,RELAX,WRIST_CW,demo_user,s2,armband01,20260315T192008,normal,20260315T192008__u-demo_user__s-s2__d-armband01__w-normal__seg-006,1500,3000,500,500,50,warn,channel_anomaly|clipped|low_energy|static,armband_stream_auto_slice
WRIST_CW/20260315T192008__u-demo_user__s-s2__d-armband01__w-normal__seg-007.csv,WRIST_CW,event_onset,RELAX,WRIST_CW,demo_user,s2,armband01,20260315T192008,normal,20260315T192008__u-demo_user__s-s2__d-armband01__w-normal__seg-007,1500,3000,500,500,50,warn,low_energy|static,armband_stream_auto_slice
WRIST_CW/20260315T192008__u-demo_user__s-s2__d-armband01__w-normal__seg-008.csv,WRIST_CW,event_onset,RELAX,WRIST_CW,demo_user,s2,armband01,20260315T192008,normal,20260315T192008__u-demo_user__s-s2__d-armband01__w-normal__seg-008,1500,3000,500,500,50,warn,low_energy|static,armband_stream_auto_slice
WRIST_CW/20260315T192008__u-demo_user__s-s2__d-armband01__w-normal__seg-009.csv,WRIST_CW,event_onset,RELAX,WRIST_CW,demo_user,s2,armband01,20260315T192008,normal,20260315T192008__u-demo_user__s-s2__d-armband01__w-normal__seg-009,1500,3000,500,500,50,warn,low_energy|static,armband_stream_auto_slice
WRIST_CW/20260315T192008__u-demo_user__s-s2__d-armband01__w-normal__seg-010.csv,WRIST_CW,event_onset,RELAX,WRIST_CW,demo_user,s2,armband01,20260315T192008,normal,20260315T192008__u-demo_user__s-s2__d-armband01__w-normal__seg-010,1500,3000,500,500,50,warn,low_energy|static,armband_stream_auto_slice
WRIST_CW/20260315T192008__u-demo_user__s-s2__d-armband01__w-normal__seg-011.csv,WRIST_CW,event_onset,RELAX,WRIST_CW,demo_user,s2,armband01,20260315T192008,normal,20260315T192008__u-demo_user__s-s2__d-armband01__w-normal__seg-011,1500,3000,500,500,50,warn,low_energy|static,armband_stream_auto_slice
WRIST_CW/20260315T192008__u-demo_user__s-s2__d-armband01__w-normal__seg-012.csv,WRIST_CW,event_onset,RELAX,WRIST_CW,demo_user,s2,armband01,20260315T192008,normal,20260315T192008__u-demo_user__s-s2__d-armband01__w-normal__seg-012,1500,3000,500,500,50,warn,low_energy|static,armband_stream_auto_slice
WRIST_CW/20260315T192008__u-demo_user__s-s2__d-armband01__w-normal__seg-013.csv,WRIST_CW,event_onset,RELAX,WRIST_CW,demo_user,s2,armband01,20260315T192008,normal,20260315T192008__u-demo_user__s-s2__d-armband01__w-normal__seg-013,1500,3000,500,500,50,warn,low_energy|static,armband_stream_auto_slice
WRIST_CW/20260315T192111__u-demo_user__s-s2__d-armband01__w-normal__seg-001.csv,WRIST_CW,event_onset,RELAX,WRIST_CW,demo_user,s2,armband01,20260315T192111,normal,20260315T192111__u-demo_user__s-s2__d-armband01__w-normal__seg-001,1500,3000,500,500,50,warn,channel_anomaly|low_energy|static,armband_stream_auto_slice
WRIST_CW/20260315T192111__u-demo_user__s-s2__d-armband01__w-normal__seg-002.csv,WRIST_CW,event_onset,RELAX,WRIST_CW,demo_user,s2,armband01,20260315T192111,normal,20260315T192111__u-demo_user__s-s2__d-armband01__w-normal__seg-002,1500,3000,500,500,50,warn,low_energy|static,armband_stream_auto_slice
WRIST_CW/20260315T192111__u-demo_user__s-s2__d-armband01__w-normal__seg-003.csv,WRIST_CW,event_onset,RELAX,WRIST_CW,demo_user,s2,armband01,20260315T192111,normal,20260315T192111__u-demo_user__s-s2__d-armband01__w-normal__seg-003,1500,3000,500,500,50,warn,channel_anomaly|low_energy|static,armband_stream_auto_slice
WRIST_CW/20260315T192111__u-demo_user__s-s2__d-armband01__w-normal__seg-004.csv,WRIST_CW,event_onset,RELAX,WRIST_CW,demo_user,s2,armband01,20260315T192111,normal,20260315T192111__u-demo_user__s-s2__d-armband01__w-normal__seg-004,1500,3000,500,500,50,warn,low_energy|static,armband_stream_auto_slice
WRIST_CW/20260315T192111__u-demo_user__s-s2__d-armband01__w-normal__seg-005.csv,WRIST_CW,event_onset,RELAX,WRIST_CW,demo_user,s2,armband01,20260315T192111,normal,20260315T192111__u-demo_user__s-s2__d-armband01__w-normal__seg-005,1500,3000,500,500,50,warn,low_energy|static,armband_stream_auto_slice
WRIST_CW/20260315T192111__u-demo_user__s-s2__d-armband01__w-normal__seg-006.csv,WRIST_CW,event_onset,RELAX,WRIST_CW,demo_user,s2,armband01,20260315T192111,normal,20260315T192111__u-demo_user__s-s2__d-armband01__w-normal__seg-006,1500,3000,500,500,50,warn,low_energy|static,armband_stream_auto_slice
WRIST_CW/20260315T192111__u-demo_user__s-s2__d-armband01__w-normal__seg-007.csv,WRIST_CW,event_onset,RELAX,WRIST_CW,demo_user,s2,armband01,20260315T192111,normal,20260315T192111__u-demo_user__s-s2__d-armband01__w-normal__seg-007,1500,3000,500,500,50,warn,low_energy|static,armband_stream_auto_slice
WRIST_CW/20260315T192111__u-demo_user__s-s2__d-armband01__w-normal__seg-008.csv,WRIST_CW,event_onset,RELAX,WRIST_CW,demo_user,s2,armband01,20260315T192111,normal,20260315T192111__u-demo_user__s-s2__d-armband01__w-normal__seg-008,1500,3000,500,500,50,warn,low_energy|static,armband_stream_auto_slice
WRIST_CW/20260315T192111__u-demo_user__s-s2__d-armband01__w-normal__seg-009.csv,WRIST_CW,event_onset,RELAX,WRIST_CW,demo_user,s2,armband01,20260315T192111,normal,20260315T192111__u-demo_user__s-s2__d-armband01__w-normal__seg-009,1500,3000,500,500,50,warn,low_energy|static,armband_stream_auto_slice
WRIST_CW/20260315T192111__u-demo_user__s-s2__d-armband01__w-normal__seg-010.csv,WRIST_CW,event_onset,RELAX,WRIST_CW,demo_user,s2,armband01,20260315T192111,normal,20260315T192111__u-demo_user__s-s2__d-armband01__w-normal__seg-010,1500,3000,500,500,50,warn,low_energy|static,armband_stream_auto_slice
WRIST_CW/20260315T192111__u-demo_user__s-s2__d-armband01__w-normal__seg-011.csv,WRIST_CW,event_onset,RELAX,WRIST_CW,demo_user,s2,armband01,20260315T192111,normal,20260315T192111__u-demo_user__s-s2__d-armband01__w-normal__seg-011,1500,3000,500,500,50,warn,channel_anomaly|low_energy|static,armband_stream_auto_slice
WRIST_CW/20260315T192111__u-demo_user__s-s2__d-armband01__w-normal__seg-012.csv,WRIST_CW,event_onset,RELAX,WRIST_CW,demo_user,s2,armband01,20260315T192111,normal,20260315T192111__u-demo_user__s-s2__d-armband01__w-normal__seg-012,1500,3000,500,500,50,warn,channel_anomaly|low_energy|static,armband_stream_auto_slice
WRIST_CW/20260315T192111__u-demo_user__s-s2__d-armband01__w-normal__seg-013.csv,WRIST_CW,event_onset,RELAX,WRIST_CW,demo_user,s2,armband01,20260315T192111,normal,20260315T192111__u-demo_user__s-s2__d-armband01__w-normal__seg-013,1500,3000,500,500,50,warn,low_energy|static,armband_stream_auto_slice
WRIST_CW/20260315T192111__u-demo_user__s-s2__d-armband01__w-normal__seg-014.csv,WRIST_CW,event_onset,RELAX,WRIST_CW,demo_user,s2,armband01,20260315T192111,normal,20260315T192111__u-demo_user__s-s2__d-armband01__w-normal__seg-014,1500,3000,500,500,50,warn,channel_anomaly|low_energy|static,armband_stream_auto_slice
WRIST_CW/20260315T192111__u-demo_user__s-s2__d-armband01__w-normal__seg-015.csv,WRIST_CW,event_onset,RELAX,WRIST_CW,demo_user,s2,armband01,20260315T192111,normal,20260315T192111__u-demo_user__s-s2__d-armband01__w-normal__seg-015,1500,3000,500,500,50,warn,low_energy|static,armband_stream_auto_slice
